       29         29          7         18          0          0          0
       28         28          7         19          0          0          0
       29         29          7         19          0          0          0
       28         28          7         20          0          0          0
       29         29          7         20          0          0          0
       28         28          7         22          0          0          0
       29         29          7         22          0          0          0
       28         28          7         23          0          0          0
       29         29          7         23          0          0          0
       28         28          7         24          0          0          0
       29         29          7         24          0          0          0
       28         28          7         25          0          0          0
       28         28          7         26          0          0          0
       29         29          7         26          0          0          0
       28         28          7         27          0          0          0
       28         28          7         28          0          0          0
       29         29          7         28          0          0          0
       28         28          7         29          0          0          0
       29         29          7         29          0          0          0
       28         28          7         30          0          0          0
       29         29          7         30          0          0          0
       28         28          7         31          0          0          0
       29         29          7         31          0          0          0
       28         28          7         32          0          0          0
       28         28          7         33          0          0          0
       29         29          7         33          0          0          0
       28         28          7         34          0          0          0
       29         29          7         34          0          0          0
       28         28          7         35          0          0          0
       28         28          7         36          0          0          0
       29         29          7         36          0          0          0
       28         28          7         37          0          0          0
       29         29          7         37          0          0          0
       28         28          7         38          0          0          0
       29         29          7         38          0          0          0
       28         28          7         39          0          0          0
       29         29          7         39          0          0          0
       28         28          7         40          0          0          0
       29         29          7         40          0          0          0
       28         28          7         41          0          0          0
       28         28          7         42          0          0          0
       28         28          7         42          1          0          0
       29         29          7         42          0          0          0
       28         28          7         43          0          0          0
       29         29          7         43          0          0          0
       28         28          7         44          0          0          0
       28         28          7         45          0          0          0
       28         28          7         45          1          0          0
       29         29          7         45          0          0          0
       28         28          7         46          0          0          0
       29         29          7         46          0          0          0
       28         28          7         47          0          0          0
       28         28          7         48          0          0          0
       28         28          7         49          0          0          0
       28         28          7         50          0          0          0
       29         29          7         50          0          0          0
       28         28          7         51          0          0          0
       29         29          7         51          0          0          0
       28         28          7         52          0          0          0
       29         29          7         52          0          0          0
       28         28          7         53          0          0          0
       29         29          7         53          0          0          0
       28         28          7         54          0          0          0
       28         28          7         55          0          0          0
       29         29          7         55          0          0          0
       28         28          7         56          0          0          0
       29         29          7         56          0          0          0
       28         28          7         57          0          0          0
       28         28          7         58          1          0          0
       28         28          7         58          0          0          0
       28         28          7         59          0          0          0
       29         29          7         59          0          0          0
       28         28          7         60          0          0          0
       29         29          7         60          0          0          0
       28         28          7         61          1          0          0
       28         28          7         61          0          0          0
       29         29          7         61          0          0          0
       28         28          7         62          1          0          0
       28         28          7         62          0          0          0
       28         28          7         63          0          0          0
       29         29          7         63          0          0          0
       28         28          7         64          0          0          0
       29         29          7         64          0          0          0
       28         28          7         65          0          0          0
       29         29          7         65          0          0          0
       28         28          7         67          0          0          0
       29         29          7         67          0          0          0
       28         28          7         68          0          0          0
       29         29          7         68          0          0          0
       28         28          7         69          0          0          0
       29         29          7         69          0          0          0
       28         28          7         71          0          0          0
       29         29          7         72          0          0          0
       29         29          7         73          0          0          0
       28         28          7         74          0          0          0
       28         28          7         75          0          0          0
       29         29          7         75          0          0          0
       29         29          7         76          0          0          0
       28         28          7         77          0          0          0
       29         29          7         77          0          0          0
       28         28          7         78          0          0          0
       29         29          7         78          0          0          0
       28         28          7         79          0          0          0
       29         29          7         79          0          0          0
       28         28          7         80          0          0          0
       29         29          7         80          0          0          0
       28         28          7         82          0          0          0
       29         29          7         82          0          0          0
       28         28          7         83          0          0          0
       29         29          7         83          0          0          0
       28         28          7         84          0          0          0
       29         29          7         84          0          0          0
       28         28          7         85          0          0          0
       29         29          7         85          0          0          0
       28         28          7         86          0          0          0
       29         29          7         86          0          0          0
       28         28          7         87          0          0          0
       29         29          7         87          0          0          0
       28         28          7         88          0          0          0
       29         29          7         88          0          0          0
       28         28          7         89          0          0          0
       29         29          7         89          0          0          0
       28         28          7         90          0          0          0
       29         29          7         90          0          0          0
       28         28          7         91          0          0          0
       29         29          7         91          0          0          0
       28         28          7         92          0          0          0
       29         29          7         92          0          0          0
       28         28          7         93          0          0          0
       29         29          7         93          0          0          0
       28         28          7         94          0          0          0
       29         29          7         94          0          0          0
       28         28          7         95          0          0          0
       29         29          7         95          0          0          0
       30         30          9          2          0          0          0
       30         30          9          3          0          0          0
       30         30          9          4          0          0          0
       30         30          9          5          0          0          0
       30         30          9          8          0          0          0
       30         30          9         10          0          0          0
       30         30          9         11          0          0          0
       30         30          9         12          0          0          0
       30         30          9         13          0          0          0
       30         30          9         14          0          0          0
       30         30          9         15          0          0          0
       30         30          9         18          0          0          0
       30         30          9         20          0          0          0
       30         30          9         22          0          0          0
       30         30          9         23          0          0          0
       30         30          9         28          0          0          0
       30         30          9         30          0          0          0
       30         30          9         31          0          0          0
       30         30          9         36          0          0          0
       30         30          9         38          0          0          0
       30         30          9         39          0          0          0
       30         30          9         40          0          0          0
       30         30          9         42          0          0          0
       30         30          9         45          0          0          0
       30         30          9         46          0          0          0
       30         30          9         51          0          0          0
       30         30          9         53          0          0          0
       30         30          9         55          0          0          0
       30         30          9         61          0          0          0
       30         30          9         63          0          0          0
       30         30          9         69          0          0          0
       30         30          9         75          0          0          0
       30         30          9         77          0          0          0
       30         30          9         78          0          0          0
       30         30          9         79          0          0          0
       30         30          9         80          0          0          0
       30         30          9         82          0          0          0
       30         30          9         83          0          0          0
       30         30          9         84          0          0          0
       30         30          9         85          0          0          0
       30         30          9         86          0          0          0
       30         30          9         87          0          0          0
       30         30          9         88          0          0          0
       30         30          9         89          0          0          0
       30         30          9         90          0          0          0
       30         30          9         91          0          0          0
       30         30          9         92          0          0          0
       30         30          9         93          0          0          0
       30         30          9         94          0          0          0
       30         30          9         95          0          0          0
       30         30         16          2          0          0          0
       30         30         16          3          0          0          0
       30         30         16          4          0          0          0
       30         30         16          5          0          0          0
       30         30         16          8          0          0          0
       30         30         16         10          0          0          0
       30         30         16         11          0          0          0
       30         30         16         12          0          0          0
       30         30         16         13          0          0          0
       30         30         16         14          0          0          0
       30         30         16         15          0          0          0
       30         30         16         18          0          0          0
       30         30         16         20          0          0          0
       30         30         16         22          0          0          0
       30         30         16         23          0          0          0
       30         30         16         28          0          0          0
       30         30         16         30          0          0          0
       30         30         16         31          0          0          0
       30         30         16         36          0          0          0
       30         30         16         38          0          0          0
       30         30         16         39          0          0          0
       30         30         16         40          0          0          0
       30         30         16         42          0          0          0
       30         30         16         45          0          0          0
       30         30         16         46          0          0          0
       30         30         16         51          0          0          0
       30         30         16         53          0          0          0
       30         30         16         55          0          0          0
       30         30         16         61          0          0          0
       30         30         16         63          0          0          0
       30         30         16         69          0          0          0
       30         30         16         75          0          0          0
       30         30         16         77          0          0          0
       30         30         16         78          0          0          0
       30         30         16         79          0          0          0
       30         30         16         80          0          0          0
       30         30         16         82          0          0          0
       30         30         16         83          0          0          0
       30         30         16         84          0          0          0
       30         30         16         85          0          0          0
       30         30         16         86          0          0          0
       30         30         16         87          0          0          0
       30         30         16         88          0          0          0
       30         30         16         89          0          0          0
       30         30         16         90          0          0          0
       30         30         16         91          0          0          0
       30         30         16         92          0          0          0
       30         30         16         93          0          0          0
       30         30         16         94          0          0          0
       30         30         16         95          0          0          0
       29         29         17          2          0          0          0
       30         30         17          2          0          0          0
       29         29         17          3          0          0          0
       30         30         17          3          0          0          0
       29         29         17          4          0          0          0
       30         30         17          4          0          0          0
       29         29         17          5          0          0          0
       30         30         17          5          0          0          0
       29         29         17          6          0          0          0
       29         29         17          8          1          0          0
       29         29         17          8          0          0          0
       30         30         17          8          0          0          0
       29         29         17          9          0          0          0
       29         29         17         10          0          0          0
       30         30         17         10          0          0          0
       29         29         17         11          0          0          0
       29         29         17         11          1          0          0
       30         30         17         11          0          0          0
       29         29         17         12          0          0          0
       30         30         17         12          0          0          0
       29         29         17         13          0          0          0
       30         30         17         13          0          0          0
       29         29         17         14          0          0          0
       30         30         17         14          0          0          0
       29         29         17         15          0          0          0
       30         30         17         15          0          0          0
       29         29         17         16          0          0          0
       29         29         17         18          0          0          0
       30         30         17         18          0          0          0
       29         29         17         19          0          0          0
       29         29         17         20          0          0          0
       30         30         17         20          0          0          0
       29         29         17         22          0          0          0
       30         30         17         22          0          0          0
       29         29         17         23          0          0          0
       30         30         17         23          0          0          0
       29         29         17         24          0          0          0
       29         29         17         26          0          0          0
       29         29         17         28          0          0          0
       30         30         17         28          0          0          0
       29         29         17         29          0          0          0
       29         29         17         30          0          0          0
       30         30         17         30          0          0          0
       29         29         17         31          0          0          0
       30         30         17         31          0          0          0
       29         29         17         33          0          0          0
       29         29         17         34          0          0          0
       29         29         17         36          0          0          0
       30         30         17         36          0          0          0
       29         29         17         37          0          0          0
       29         29         17         38          0          0          0
       30         30         17         38          0          0          0
       29         29         17         39          0          0          0
       29         29         17         39          1          0          0
       30         30         17         39          0          0          0
       29         29         17         40          0          0          0
       30         30         17         40          0          0          0
       29         29         17         42          0          0          0
       30         30         17         42          0          0          0
       29         29         17         43          0          0          0
       29         29         17         45          0          0          0
