29	29	66	67	0	0	0
30	30	66	67	0	0	0
31	31	66	67	0	0	0
32	32	66	67	0	0	0
29	29	66	68	0	0	0
30	30	66	68	0	0	0
31	31	66	68	0	0	0
32	32	66	68	0	0	0
29	29	66	69	0	0	0
30	30	66	69	0	0	0
31	31	66	69	0	0	0
32	32	66	69	0	0	0
29	29	66	70	0	0	0
30	30	66	70	0	0	0
31	31	66	70	0	0	0
32	32	66	70	0	0	0
29	29	71	72	0	0	0
30	30	71	72	0	0	0
31	31	71	72	0	0	0
32	32	71	72	0	0	0
29	29	71	73	0	0	0
30	30	71	73	0	0	0
31	31	71	73	0	0	0
32	32	71	73	0	0	0
29	29	71	74	0	0	0
30	30	71	74	0	0	0
31	31	71	74	0	0	0
32	32	71	74	0	0	0
29	29	71	75	0	0	0
30	30	71	75	0	0	0
31	31	71	75	0	0	0
32	32	71	75	0	0	0
35	35	72	73	0	0	0
36	36	72	73	0	0	0
37	37	72	73	0	0	0
38	38	72	73	0	0	0
35	35	72	74	0	0	0
36	36	72	74	0	0	0
37	37	72	74	0	0	0
38	38	72	74	0	0	0
35	35	72	75	0	0	0
36	36	72	75	0	0	0
37	37	72	75	0	0	0
38	38	72	75	0	0	0
31	31	76	77	0	0	0
32	32	76	77	0	0	0
33	33	76	77	0	0	0
34	34	76	77	0	0	0
31	31	76	78	0	0	0
32	32	76	78	0	0	0
33	33	76	78	0	0	0
34	34	76	78	0	0	0
31	31	76	79	0	0	0
32	32	79	77	0	0	0
33	33	79	77	0	0	0
34	34	79	77	0	0	0
35	35	79	77	0	0	0
32	32	79	78	0	0	0
33	33	79	78	0	0	0
34	34	79	78	0	0	0
35	35	79	78	0	0	0
29	29	80	81	0	0	0
30	30	80	81	0	0	0
31	31	80	81	0	0	0
32	32	80	81	0	0	0
29	29	80	82	0	0	0
30	30	80	82	0	0	0
31	31	80	82	0	0	0
32	32	80	82	0	0	0
29	29	80	83	0	0	0
30	30	80	83	0	0	0
31	31	80	83	0	0	0
32	32	80	83	0	0	0
29	29	84	85	0	0	0
30	30	84	85	0	0	0
31	31	84	85	0	0	0
32	32	84	85	0	0	0
29	29	84	86	0	0	0
30	30	84	86	0	0	0
31	31	84	86	0	0	0
32	32	84	86	0	0	0
29	29	84	87	0	0	0
30	30	84	87	0	0	0
31	31	84	87	0	0	0
32	32	84	87	0	0	0
29	29	84	88	0	0	0
30	30	84	88	0	0	0
31	31	84	88	0	0	0
32	32	84	88	0	0	0
30	30	90	91	0	0	0
31	31	90	91	0	0	0
32	32	90	91	0	0	0
33	33	90	91	0	0	0
30	30	90	92	0	0	0
31	31	90	92	0	0	0
32	32	90	92	0	0	0
33	33	90	92	0	0	0
29	29	93	94	0	0	0
30	30	93	94	0	0	0
31	31	93	94	0	0	0
32	32	93	94	0	0	0
29	29	93	95	0	0	0
30	30	93	95	0	0	0
31	31	93	95	0	0	0
32	32	93	95	0	0	0
29	29	93	96	0	0	0
30	30	93	96	0	0	0
31	31	93	96	0	0	0
32	32	93	96	0	0	0
29	29	93	97	0	0	0
30	30	93	97	0	0	0
31	31	93	97	0	0	0
32	32	93	97	0	0	0
32	32	98	99	0	0	0
33	33	98	99	0	0	0
34	34	98	99	0	0	0
35	35	98	99	0	0	0
32	32	98	100	0	0	0
33	33	98	100	0	0	0
34	34	98	100	0	0	0
35	35	98	100	0	0	0
32	32	98	101	0	0	0
33	33	98	101	0	0	0
34	34	98	101	0	0	0
35	35	98	101	0	0	0
32	32	98	102	0	0	0
33	33	98	102	0	0	0
34	34	98	102	0	0	0
35	35	98	102	0	0	0
29	29	103	104	0	0	0
30	30	103	104	0	0	0
31	31	103	104	0	0	0
32	32	103	104	0	0	0
29	29	103	106	0	0	0
29	29	103	107	0	0	0
30	30	103	107	0	0	0
31	31	103	107	0	0	0
32	32	103	107	0	0	0
29	29	103	108	0	0	0
30	30	103	108	0	0	0
31	31	103	108	0	0	0
32	32	103	108	0	0	0
30	30	106	104	0	0	0
31	31	106	104	0	0	0
32	32	106	104	0	0	0
33	33	106	104	0	0	0
30	30	106	107	0	0	0
31	31	106	107	0	0	0
32	32	106	107	0	0	0
30	30	106	108	0	0	0
31	31	106	108	0	0	0
32	32	106	108	0	0	0
33	33	106	108	0	0	0
33	33	107	104	0	0	0
34	34	107	104	0	0	0
35	35	107	104	0	0	0
36	36	107	104	0	0	0
33	33	107	108	0	0	0
34	34	107	108	0	0	0
35	35	107	108	0	0	0
36	36	107	108	0	0	0
29	29	109	110	0	0	0
30	30	109	110	0	0	0
31	31	109	110	0	0	0
32	32	109	110	0	0	0
29	29	109	111	0	0	0
30	30	109	111	0	0	0
31	31	109	111	0	0	0
32	32	109	111	0	0	0
29	29	109	112	0	0	0
30	30	109	112	0	0	0
31	31	109	112	0	0	0
32	32	109	112	0	0	0
29	29	109	113	0	0	0
30	30	109	113	0	0	0
31	31	109	113	0	0	0
32	32	109	113	0	0	0
29	29	109	114	0	0	0
30	30	109	114	0	0	0
31	31	109	114	0	0	0
32	32	109	114	0	0	0
29	29	109	115	0	0	0
30	30	109	115	0	0	0
31	31	109	115	0	0	0
32	32	109	115	0	0	0
29	29	109	116	0	0	0
30	30	109	116	0	0	0
31	31	109	116	0	0	0
32	32	109	116	0	0	0
29	29	109	117	0	0	0
30	30	109	117	0	0	0
31	31	109	117	0	0	0
32	32	109	117	0	0	0
31	31	118	119	0	0	0
32	32	118	119	0	0	0
33	33	118	119	0	0	0
34	34	118	119	0	0	0
31	31	118	120	0	0	0
32	32	118	120	0	0	0
33	33	118	120	0	0	0
34	34	118	120	0	0	0
31	31	118	121	0	0	0
32	32	118	121	0	0	0
33	33	118	121	0	0	0
34	34	118	121	0	0	0
31	31	118	122	0	0	0
32	32	118	122	0	0	0
33	33	118	122	0	0	0
34	34	118	122	0	0	0
29	29	123	124	0	0	0
30	30	123	124	0	0	0
31	31	123	124	0	0	0
32	32	123	124	0	0	0
29	29	123	125	0	0	0
30	30	123	125	0	0	0
31	31	123	125	0	0	0
32	32	123	125	0	0	0
29	29	123	126	0	0	0
30	30	123	126	0	0	0
31	31	123	126	0	0	0
32	32	123	126	0	0	0
30	30	127	128	0	0	0
31	31	127	128	0	0	0
32	32	127	128	0	0	0
33	33	127	128	0	0	0
30	30	127	129	0	0	0
31	31	127	129	0	0	0
32	32	127	129	0	0	0
33	33	127	129	0	0	0
30	30	127	130	0	0	0
31	31	127	130	0	0	0
32	32	127	130	0	0	0
33	33	127	130	0	0	0
30	30	131	132	0	0	0
31	31	131	132	0	0	0
32	32	131	132	0	0	0
33	33	131	132	0	0	0
30	30	131	133	0	0	0
31	31	131	133	0	0	0
32	32	131	133	0	0	0
33	33	131	133	0	0	0
23	23	134	135	0	0	0
24	24	134	135	0	0	0
25	25	134	135	0	0	0
26	26	134	135	0	0	0
23	23	134	136	0	0	0
24	24	134	136	0	0	0
25	25	134	136	0	0	0
26	26	134	136	0	0	0
23	23	134	137	0	0	0
24	24	134	137	0	0	0
25	25	134	137	0	0	0
26	26	134	137	0	0	0
23	23	134	138	0	0	0
24	24	134	138	0	0	0
25	25	134	138	0	0	0
26	26	134	138	0	0	0
23	23	134	139	0	0	0
24	24	134	139	0	0	0
25	25	134	139	0	0	0
26	26	134	139	0	0	0
23	23	134	140	0	0	0
24	24	134	140	0	0	0
25	25	134	140	0	0	0
26	26	134	140	0	0	0
28	28	141	142	0	0	0
29	29	141	142	0	0	0
30	30	141	142	0	0	0
31	31	141	142	0	0	0
28	28	141	143	0	0	0
29	29	141	143	0	0	0
30	30	141	143	0	0	0
31	31	141	143	0	0	0
28	28	141	144	0	0	0
29	29	141	144	0	0	0
30	30	141	144	0	0	0
31	31	141	144	0	0	0
28	28	141	145	0	0	0
29	29	141	145	0	0	0
30	30	141	145	0	0	0
31	31	141	145	0	0	0
29	29	146	147	0	0	0
30	30	146	147	0	0	0
31	31	146	147	0	0	0
32	32	146	147	0	0	0
29	29	146	148	0	0	0
30	30	146	148	0	0	0
31	31	146	148	0	0	0
32	32	146	148	0	0	0
29	29	149	150	0	0	0
30	30	149	150	0	0	0
31	31	149	150	0	0	0
32	32	149	150	0	0	0
32	32	151	152	0	0	0
33	33	151	152	0	0	0
34	34	151	152	0	0	0
35	35	151	152	0	0	0
32	32	151	153	0	0	0
33	33	151	153	0	0	0
34	34	151	153	0	0	0
35	35	151	153	0	0	0
31	31	154	155	0	0	0
32	32	154	155	0	0	0
33	33	154	155	0	0	0
34	34	154	155	0	0	0
25	25	156	157	0	0	0
26	26	156	157	0	0	0
27	27	156	157	0	0	0
28	28	156	157	0	0	0
25	25	156	158	0	0	0
26	26	156	158	0	0	0
27	27	156	158	0	0	0
28	28	156	158	0	0	0
25	25	156	159	0	0	0
26	26	156	159	0	0	0
27	27	156	159	0	0	0
28	28	156	159	0	0	0
31	31	160	161	0	0	0
32	32	160	161	0	0	0
33	33	160	161	0	0	0
34	34	160	161	0	0	0
31	31	160	162	0	0	0
32	32	160	162	0	0	0
33	33	160	162	0	0	0
34	34	160	162	0	0	0
31	31	160	163	0	0	0
32	32	160	163	0	0	0
33	33	160	163	0	0	0
34	34	160	163	0	0	0
31	31	164	165	0	0	0
32	32	164	165	0	0	0
33	33	164	165	0	0	0
34	34	164	165	0	0	0
31	31	164	166	0	0	0
32	32	164	166	0	0	0
33	33	164	166	0	0	0
34	34	164	166	0	0	0
31	31	164	167	0	0	0
32	32	164	167	0	0	0
33	33	164	167	0	0	0
34	34	164	167	0	0	0
29	29	168	169	0	0	0
30	30	168	169	0	0	0
31	31	168	169	0	0	0
32	32	168	169	0	0	0
29	29	168	170	0	0	0
30	30	168	170	0	0	0
31	31	168	170	0	0	0
32	32	168	170	0	0	0
29	29	168	171	0	0	0
30	30	168	171	0	0	0
31	31	168	171	0	0	0
32	32	168	171	0	0	0
29	29	168	172	0	0	0
30	30	168	172	0	0	0
31	31	168	172	0	0	0
32	32	168	172	0	0	0
29	29	168	173	0	0	0
30	30	168	173	0	0	0
31	31	168	173	0	0	0
32	32	168	173	0	0	0
31	31	174	175	0	0	0
32	32	174	175	0	0	0
33	33	174	175	0	0	0
34	34	174	175	0	0	0
31	31	174	176	0	0	0
32	32	174	176	0	0	0
33	33	174	176	0	0	0
34	34	174	176	0	0	0
31	31	174	177	0	0	0
32	32	174	177	0	0	0
33	33	174	177	0	0	0
34	34	174	177	0	0	0
