57	0	0	1	1	29	0	-1	0	0	0	1	0
58	0	0	1	1	29	0	-1	0	0	0	1	0
59	0	0	0	0	-1	0	-1	0	0	0	1	0
60	0	0	0	0	-1	0	-1	0	0	0	1	0
61	0	0	1	1	31	0	-1	0	0	0	1	0
62	0	0	1	1	29	0	-1	0	0	0	1	0
63	0	0	0	0	-1	0	-1	0	0	0	1	0
64	0	0	1	1	30	0	-1	0	0	0	1	0
65	0	0	1	1	30	0	-1	0	0	0	1	0
66	0	0	1	1	21	0	-1	1	0	0	1	0
67	0	0	1	1	30	0	-1	0	0	0	1	0
68	0	0	0	0	-1	0	-1	0	0	0	1	0
69	0	0	0	0	-1	0	-1	0	0	0	1	0
70	0	0	1	1	28	0	-1	0	0	0	1	0
71	0	0	1	1	29	0	-1	0	0	0	1	0
72	0	0	0	0	-1	0	-1	0	0	0	1	0
73	0	0	0	0	-1	0	-1	0	0	0	1	0
74	0	0	1	1	29	0	-1	0	0	0	1	0
75	0	0	1	1	32	0	-1	0	0	0	1	0
76	0	0	0	0	-1	0	-1	0	0	0	1	0
77	0	0	0	0	-1	0	-1	0	0	0	1	0
78	0	0	0	0	-1	0	-1	0	0	0	1	0
79	0	0	1	1	31	0	-1	0	0	0	1	0
80	0	0	0	0	-1	0	-1	0	0	0	1	0
81	0	0	1	1	25	0	-1	1	0	0	1	0
82	0	0	0	0	-1	0	-1	0	0	0	1	0
83	0	0	0	0	-1	0	-1	0	0	0	1	0
84	0	0	0	0	-1	0	-1	0	0	0	1	0
85	0	0	0	0	-1	0	-1	0	0	0	1	0
86	0	0	0	0	-1	0	-1	0	0	0	1	0
87	0	0	0	0	-1	0	-1	0	0	0	1	0
88	0	0	1	1	31	0	-1	0	0	0	1	0
89	0	0	0	0	-1	0	-1	0	0	0	1	0
90	0	0	1	1	31	0	-1	0	0	0	1	0
91	0	0	1	1	29	0	-1	0	0	0	1	0
92	0	0	0	0	-1	0	-1	0	0	0	1	0
93	0	0	0	0	-1	0	-1	0	0	0	1	0
94	0	0	1	1	31	0	-1	0	0	0	1	0
95	0	0	0	0	-1	0	-1	0	0	0	1	0
96	1	0	1	1	28	0	-1	1	0	0	1	0
97	1	0	1	1	31	0	-1	0	0	0	1	0
98	1	0	0	0	-1	0	-1	0	0	0	1	0
99	1	0	1	1	12	0	-1	0	0	0	1	0
100	1	0	1	1	40	0	-1	0	0	0	1	0
101	2	0	1	1	28	0	-1	1	0	0	1	0
102	2	0	0	0	-1	0	-1	0	0	0	1	0
103	2	0	1	1	31	0	-1	0	0	0	1	0
104	2	0	1	1	36	0	-1	0	0	0	1	0
105	3	0	1	1	30	0	-1	1	0	0	1	0
106	3	0	0	0	-1	0	-1	0	0	0	1	0
107	3	0	0	0	-1	0	-1	0	0	0	1	0
108	4	0	1	1	31	0	-1	1	0	0	1	0
109	4	0	0	0	-1	0	-1	0	0	0	1	0
110	4	0	0	0	-1	0	-1	0	0	0	1	0
111	4	0	0	0	-1	0	-1	0	0	0	1	0
112	5	0	1	1	30	0	-1	1	0	0	1	0
113	5	0	0	0	-1	0	-1	0	0	0	1	0
114	5	0	0	0	-1	0	-1	0	0	0	1	0
115	5	0	0	0	-1	0	-1	0	0	0	1	0
116	5	0	0	0	-1	0	-1	0	0	0	1	0
117	6	0	1	1	29	0	-1	1	0	0	1	0
118	6	0	0	0	-1	0	-1	0	0	0	1	0
119	6	0	0	0	-1	0	-1	0	0	0	1	0
120	6	0	0	0	-1	0	-1	0	0	0	1	0
121	7	0	1	1	31	0	-1	1	0	0	1	0
122	7	0	0	0	-1	0	-1	0	0	0	1	0
123	7	0	0	0	-1	0	-1	0	0	0	1	0
124	7	0	0	0	-1	0	-1	0	0	0	1	0
125	8	0	1	1	30	0	-1	1	0	0	1	0
126	8	0	0	0	-1	0	-1	0	0	0	1	0
127	8	0	0	0	-1	0	-1	0	0	0	1	0
128	9	0	1	1	30	0	-1	1	0	0	1	0
129	9	0	0	0	-1	0	-1	0	0	0	1	0
130	9	0	0	0	-1	0	-1	0	0	0	1	0
131	9	0	0	0	-1	0	-1	0	0	0	1	0
132	9	0	0	0	-1	0	-1	0	0	0	1	0
133	10	0	1	1	29	0	-1	1	0	0	1	0
134	10	0	0	0	-1	0	-1	0	0	0	1	0
135	10	0	0	0	-1	0	-1	0	0	0	1	0
136	10	0	0	0	-1	0	-1	0	0	0	1	0
137	10	0	0	0	-1	0	-1	0	0	0	1	0
138	11	0	1	1	29	0	-1	1	0	0	1	0
139	11	0	0	0	-1	0	-1	0	0	0	1	0
140	11	0	0	0	-1	0	-1	0	0	0	1	0
141	11	0	0	0	-1	0	-1	0	0	0	1	0
142	12	0	1	1	29	0	-1	1	0	0	1	0
143	12	0	0	0	-1	0	-1	0	0	0	1	0
144	12	0	0	0	-1	0	-1	0	0	0	1	0
145	12	0	0	0	-1	0	-1	0	0	0	1	0
146	13	0	1	1	30	0	-1	1	0	0	1	0
147	13	0	0	0	-1	0	-1	0	0	0	1	0
148	13	0	0	0	-1	0	-1	0	0	0	1	0
149	13	0	0	0	-1	0	-1	0	0	0	1	0
150	14	0	1	1	30	0	-1	1	0	0	1	0
151	14	0	0	0	-1	0	-1	0	0	0	1	0
152	14	0	0	0	-1	0	-1	0	0	0	1	0
153	14	0	0	0	-1	0	-1	0	0	0	1	0
154	15	0	1	1	29	0	-1	1	0	0	1	0
155	15	0	1	1	37	0	-1	0	0	0	1	0
156	15	0	0	0	-1	0	-1	0	0	0	1	0
157	15	0	0	0	-1	0	-1	0	0	0	1	0
158	16	0	1	1	31	0	-1	1	0	0	1	0
159	16	0	1	1	35	0	-1	0	0	0	1	0
160	16	0	1	1	35	0	-1	0	0	0	1	0
161	16	0	0	0	-1	0	-1	0	0	0	1	0
162	17	0	1	1	29	0	-1	1	0	0	1	0
163	17	0	0	0	-1	0	-1	0	0	0	1	0
164	17	0	0	0	-1	0	-1	0	0	0	1	0
165	17	0	0	0	-1	0	-1	0	0	0	1	0
166	17	0	0	0	-1	0	-1	0	0	0	1	0
167	18	0	1	1	29	0	-1	1	0	0	1	0
168	18	0	1	1	35	0	-1	0	0	0	1	0
169	18	0	0	0	-1	0	-1	0	0	0	1	0
170	18	0	0	0	-1	0	-1	0	0	0	1	0
171	18	0	0	0	-1	0	-1	0	0	0	1	0
172	19	0	1	1	31	0	-1	1	0	0	1	0
173	19	0	0	0	-1	0	-1	0	0	0	1	0
174	19	0	0	0	-1	0	-1	0	0	0	1	0
175	19	0	1	1	32	0	-1	0	0	0	1	0
176	20	0	1	1	29	0	-1	1	0	0	1	0
177	20	0	0	0	-1	0	-1	0	0	0	1	0
178	20	0	0	0	-1	0	-1	0	0	0	1	0
179	20	0	0	0	-1	0	-1	0	0	0	1	0
180	21	0	1	1	29	0	-1	1	0	0	1	0
181	21	0	0	0	-1	0	-1	0	0	0	1	0
182	21	0	0	0	-1	0	-1	0	0	0	1	0
183	21	0	0	0	-1	0	-1	0	0	0	1	0
184	21	0	0	0	-1	0	-1	0	0	0	1	0
185	21	0	1	1	29	0	-1	0	0	0	1	0
186	22	0	1	1	30	0	-1	1	0	0	1	0
187	22	0	0	0	-1	0	-1	0	0	0	1	0
188	22	0	0	0	-1	0	-1	0	0	0	1	0
189	23	0	1	1	29	0	-1	1	0	0	1	0
190	23	0	0	0	-1	0	-1	0	0	0	1	0
191	23	0	0	0	-1	0	-1	0	0	0	1	0
192	23	0	0	0	-1	0	-1	0	0	0	1	0
193	23	0	0	0	-1	0	-1	0	0	0	1	0
194	24	0	1	1	32	0	-1	1	0	0	1	0
195	24	0	0	0	-1	0	-1	0	0	0	1	0
196	24	0	0	0	-1	0	-1	0	0	0	1	0
197	24	0	0	0	-1	0	-1	0	0	0	1	0
198	24	0	1	1	45	0	-1	0	0	0	1	0
199	25	0	1	1	29	0	-1	1	0	0	1	0
200	25	0	0	0	-1	0	-1	0	0	0	1	0
201	25	0	1	1	29	0	-1	0	0	0	1	0
202	25	0	1	1	30	0	-1	0	0	0	1	0
203	25	0	1	1	33	0	-1	0	0	0	1	0
204	25	0	0	0	-1	0	-1	0	0	0	1	0
205	26	0	1	1	29	0	-1	1	0	0	1	0
206	26	0	0	0	-1	0	-1	0	0	0	1	0
207	26	0	0	0	-1	0	-1	0	0	0	1	0
208	26	0	0	0	-1	0	-1	0	0	0	1	0
209	26	0	0	0	-1	0	-1	0	0	0	1	0
210	26	0	0	0	-1	0	-1	0	0	0	1	0
211	26	0	0	0	-1	0	-1	0	0	0	1	0
212	26	0	0	0	-1	0	-1	0	0	0	1	0
213	26	0	0	0	-1	0	-1	0	0	0	1	0
214	27	0	1	1	31	0	-1	1	0	0	1	0
215	27	0	0	0	-1	0	-1	0	0	0	1	0
216	27	0	0	0	-1	0	-1	0	0	0	1	0
217	27	0	0	0	-1	0	-1	0	0	0	1	0
218	27	0	0	0	-1	0	-1	0	0	0	1	0
219	28	0	1	1	29	0	-1	1	0	0	1	0
220	28	0	0	0	-1	0	-1	0	0	0	1	0
221	28	0	0	0	-1	0	-1	0	0	0	1	0
222	28	0	0	0	-1	0	-1	0	0	0	1	0
223	29	0	1	1	30	0	-1	1	0	0	1	0
224	29	0	0	0	-1	0	-1	0	0	0	1	0
225	29	0	0	0	-1	0	-1	0	0	0	1	0
226	29	0	0	0	-1	0	-1	0	0	0	1	0
227	30	0	1	1	30	0	-1	1	0	0	1	0
228	30	0	0	0	-1	0	-1	0	0	0	1	0
229	30	0	0	0	-1	0	-1	0	0	0	1	0
230	31	0	1	1	23	0	-1	1	0	0	1	0
231	31	0	0	0	-1	0	-1	0	0	0	1	0
232	31	0	0	0	-1	0	-1	0	0	0	1	0
233	31	0	0	0	-1	0	-1	0	0	0	1	0
234	31	0	0	0	-1	0	-1	0	0	0	1	0
235	31	0	0	0	-1	0	-1	0	0	0	1	0
236	31	0	0	0	-1	0	-1	0	0	0	1	0
237	32	0	1	1	28	0	-1	1	0	0	1	0
238	32	0	0	0	-1	0	-1	0	0	0	1	0
239	32	0	0	0	-1	0	-1	0	0	0	1	0
240	32	0	0	0	-1	0	-1	0	0	0	1	0
241	32	0	0	0	-1	0	-1	0	0	0	1	0
242	33	0	1	1	29	0	-1	1	0	0	1	0
243	33	0	0	0	-1	0	-1	0	0	0	1	0
244	33	0	0	0	-1	0	-1	0	0	0	1	0
245	34	0	1	1	29	0	-1	1	0	0	1	0
246	34	0	0	0	-1	0	-1	0	0	0	1	0
247	35	0	1	1	32	0	-1	1	0	0	1	0
248	35	0	0	0	-1	0	-1	0	0	0	1	0
249	35	0	0	0	-1	0	-1	0	0	0	1	0
250	36	0	1	1	31	0	-1	1	0	0	1	0
251	36	0	0	0	-1	0	-1	0	0	0	1	0
252	37	0	1	1	25	0	-1	1	0	0	1	0
253	37	0	0	0	-1	0	-1	0	0	0	1	0
254	37	0	0	0	-1	0	-1	0	0	0	1	0
255	37	0	0	0	-1	0	-1	0	0	0	1	0
256	38	0	1	1	31	0	-1	1	0	0	1	0
257	38	0	0	0	-1	0	-1	0	0	0	1	0
258	38	0	0	0	-1	0	-1	0	0	0	1	0
259	38	0	0	0	-1	0	-1	0	0	0	1	0
260	39	0	1	1	31	0	-1	1	0	0	1	0
261	39	0	0	0	-1	0	-1	0	0	0	1	0
262	39	0	0	0	-1	0	-1	0	0	0	1	0
263	39	0	0	0	-1	0	-1	0	0	0	1	0
264	40	0	1	1	29	0	-1	1	0	0	1	0
265	40	0	0	0	-1	0	-1	0	0	0	1	0
266	40	0	0	0	-1	0	-1	0	0	0	1	0
267	40	0	0	0	-1	0	-1	0	0	0	1	0
268	40	0	0	0	-1	0	-1	0	0	0	1	0
269	40	0	0	0	-1	0	-1	0	0	0	1	0
270	41	0	1	1	31	0	-1	1	0	0	1	0
271	41	0	0	0	-1	0	-1	0	0	0	1	0
272	41	0	0	0	-1	0	-1	0	0	0	1	0
273	41	0	0	0	-1	0	-1	0	0	0	1	0
